DateTime,Year,Month,Day,Parma,Lucky
12/27/2011,2011,12,27,824,851.97
12/28/2011,2011,12,28,839,1376.28
12/29/2011,2011,12,29,859,1603.03
12/30/2011,2011,12,30,863,1957.66
12/31/2011,2011,12,31,873,2085.19
1/1/2012,2012,1,1,834.99,1379.32
1/2/2012,2012,1,2,832,1236.54
1/3/2012,2012,1,3,838,1217.73
1/4/2012,2012,1,4,836,1089.24
1/5/2012,2012,1,5,837,1035.08
1/6/2012,2012,1,6,835,926.79
1/7/2012,2012,1,7,831,971.34
1/8/2012,2012,1,8,827,932.52
1/9/2012,2012,1,9,828,918.55
1/10/2012,2012,1,10,831,888.85
1/11/2012,2012,1,11,834,848.16
1/12/2012,2012,1,12,834,648.04
1/13/2012,2012,1,13,834,660.35
1/14/2012,2012,1,14,833,896.34
1/15/2012,2012,1,15,835,855.18
1/16/2012,2012,1,16,828,832.24
1/17/2012,2012,1,17,827,670.66
1/18/2012,2012,1,18,847,1537.43
1/19/2012,2012,1,19,1170,1451.4
1/20/2012,2012,1,20,1530,1773.85
1/21/2012,2012,1,21,1400,2929.61
1/22/2012,2012,1,22,1230,1994.18
1/23/2012,2012,1,23,1090,1428.99
1/24/2012,2012,1,24,1040,1317.24
1/25/2012,2012,1,25,1030,1222.81
1/26/2012,2012,1,26,1040,1260.18
1/27/2012,2012,1,27,1080,1084.43
1/28/2012,2012,1,28,1020,961.82
1/29/2012,2012,1,29,1000,1023.75
1/30/2012,2012,1,30,1010,1026.32
1/31/2012,2012,1,31,992,1013.78
2/1/2012,2012,2,1,980,897.43
2/2/2012,2012,2,2,973,1038.15
2/3/2012,2012,2,3,968,947.24
2/4/2012,2012,2,4,960,861.37
2/5/2012,2012,2,5,957,877.31
2/6/2012,2012,2,6,955,852.63
2/7/2012,2012,2,7,952,885.68
2/8/2012,2012,2,8,949,937.6
2/9/2012,2012,2,9,945,1073.7
2/10/2012,2012,2,10,947,1073.32
2/11/2012,2012,2,11,957,1034.3
2/12/2012,2012,2,12,967,1262.37
2/13/2012,2012,2,13,960,1187.52
2/14/2012,2012,2,14,1070,1143.41
2/15/2012,2012,2,15,1180,1147.19
2/16/2012,2012,2,16,1190,1057.26
2/17/2012,2012,2,17,1190,1083.21
2/18/2012,2012,2,18,1200,1072.26
2/19/2012,2012,2,19,1190,1036.28
2/20/2012,2012,2,20,1190,987.74
2/21/2012,2012,2,21,1200,1179.62
2/22/2012,2012,2,22,1400,3536.42
2/23/2012,2012,2,23,1500,2973.85
2/24/2012,2012,2,24,1480,2068.54
2/25/2012,2012,2,25,1470,1834.57
2/26/2012,2012,2,26,1460,1518.78
2/27/2012,2012,2,27,1460,1246.44
2/28/2012,2012,2,28,1460,1275.43
2/29/2012,2012,2,29,1590,1297.04
3/1/2012,2012,3,1,1780,1332.19
3/2/2012,2012,3,2,1820,1163.5
3/3/2012,2012,3,3,1810,1169.43
3/4/2012,2012,3,4,1810,1222.42
3/5/2012,2012,3,5,1820,1304.11
3/6/2012,2012,3,6,1820,1408.08
3/7/2012,2012,3,7,1800,1275.82
3/8/2012,2012,3,8,1800,1318.89
3/9/2012,2012,3,9,1960,1501.3
3/10/2012,2012,3,10,2550,1890.6
3/11/2012,2012,3,11,3370,2199.77
3/12/2012,2012,3,12,3470,2166.95
3/13/2012,2012,3,13,3490,2140.92
3/14/2012,2012,3,14,3830,3076.48
3/15/2012,2012,3,15,3930,5274.41
3/16/2012,2012,3,16,3950,8881.03
3/17/2012,2012,3,17,4030,8812.6
3/18/2012,2012,3,18,4120,5862.6
3/19/2012,2012,3,19,4050,4408.3
3/20/2012,2012,3,20,4030,3672.49
3/21/2012,2012,3,21,4390,3199.28
3/22/2012,2012,3,22,4800,3928.93
3/23/2012,2012,3,23,5220,5129.97
3/24/2012,2012,3,24,5450,5269.39
3/25/2012,2012,3,25,5480,5960.92
3/26/2012,2012,3,26,5560,7827.48
3/27/2012,2012,3,27,5620,6495.5
3/28/2012,2012,3,28,5560,6329.89
3/29/2012,2012,3,29,5580,6041.07
3/30/2012,2012,3,30,5590,6746.16
3/31/2012,2012,3,31,5850,10463.94
4/1/2012,2012,4,1,6260,12071.49
4/2/2012,2012,4,2,6460,8701.35
4/3/2012,2012,4,3,6390,7523.36
4/4/2012,2012,4,4,6500,6929.44
4/5/2012,2012,4,5,6760,6325.28
4/6/2012,2012,4,6,6710,5770.02
4/7/2012,2012,4,7,6660,5131.66
4/8/2012,2012,4,8,6660,5019.96
4/9/2012,2012,4,9,6660,5668.36
4/10/2012,2012,4,10,6470,6392.4
4/11/2012,2012,4,11,6490,8438.87
4/12/2012,2012,4,12,6760,8972.88
4/13/2012,2012,4,13,6780,8181.26
4/14/2012,2012,4,14,6760,7329.12
4/15/2012,2012,4,15,6690,7076.87
4/16/2012,2012,4,16,6640,6792.07
4/17/2012,2012,4,17,6600,6646.05
4/18/2012,2012,4,18,6490,7622.39
4/19/2012,2012,4,19,6380,7894.09
4/20/2012,2012,4,20,6290,8007.03
4/21/2012,2012,4,21,6270,10020.25
4/22/2012,2012,4,22,6260,11691.2
4/23/2012,2012,4,23,6190,13983.29
4/24/2012,2012,4,24,5970,15874.38
4/25/2012,2012,4,25,5980,16209.09
4/26/2012,2012,4,26,6210,20024.9
4/27/2012,2012,4,27,6830,22786.86
4/28/2012,2012,4,28,6800,16134.6
4/29/2012,2012,4,29,6870,12599.69
4/30/2012,2012,4,30,7200,11355.71
5/1/2012,2012,5,1,7230,10267.96
5/2/2012,2012,5,2,7400,9408.1
5/3/2012,2012,5,3,7630,8695.06
5/4/2012,2012,5,4,7870,8401.13
5/5/2012,2012,5,5,8000,7754.91
5/6/2012,2012,5,6,8040,7100.63
5/7/2012,2012,5,7,8040,6815.23
5/8/2012,2012,5,8,7940,6958.75
5/9/2012,2012,5,9,7850,7613.5
5/10/2012,2012,5,10,7680,8886.43
5/11/2012,2012,5,11,7610,9138.55
5/12/2012,2012,5,12,7370,8874.87
5/13/2012,2012,5,13,7120,8936.79
5/14/2012,2012,5,14,7090,9532.92
5/15/2012,2012,5,15,6940,10420.9
5/16/2012,2012,5,16,6490,10909.4
5/17/2012,2012,5,17,5890,11789.31
5/18/2012,2012,5,18,5310,10386.15
5/19/2012,2012,5,19,4710,9411.6
5/20/2012,2012,5,20,4110,8740.65
5/21/2012,2012,5,21,3960,8676.66
5/22/2012,2012,5,22,3560,9837.8
5/23/2012,2012,5,23,3000,8917.09
5/24/2012,2012,5,24,2290,7832.95
5/25/2012,2012,5,25,1790,7007.31
5/26/2012,2012,5,26,1460,6354.83
5/27/2012,2012,5,27,1440,5762.93
5/28/2012,2012,5,28,1370,5258.7
5/29/2012,2012,5,29,1230,4910.59
5/30/2012,2012,5,30,1080,4897.46
5/31/2012,2012,5,31,988,5015.02
6/1/2012,2012,6,1,879,5933.15
6/2/2012,2012,6,2,809,7470.38
6/3/2012,2012,6,3,828,8776.23
6/4/2012,2012,6,4,842,9074.28
6/5/2012,2012,6,5,968,10011.38
6/6/2012,2012,6,6,1090,7748.07
6/7/2012,2012,6,7,1320,6100.49
6/8/2012,2012,6,8,1400,5393.23
6/9/2012,2012,6,9,1760,5198.17
6/10/2012,2012,6,10,1970,4791.12
6/11/2012,2012,6,11,1890,4409.23
6/12/2012,2012,6,12,1760,4208.28
6/13/2012,2012,6,13,1740,4256.48
6/14/2012,2012,6,14,1700,4835.61
6/15/2012,2012,6,15,1590,4886.81
6/16/2012,2012,6,16,1610,5069.87
6/17/2012,2012,6,17,1620,5187.14
6/18/2012,2012,6,18,1610,5488.29
6/19/2012,2012,6,19,1620,4994.64
6/20/2012,2012,6,20,1580,4446.63
6/21/2012,2012,6,21,1540,4244.44
6/22/2012,2012,6,22,1500,4147.67
6/23/2012,2012,6,23,1460,4700.44
6/24/2012,2012,6,24,1430,4367.16
6/25/2012,2012,6,25,1430,4558.22
6/26/2012,2012,6,26,1400,4182.16
6/27/2012,2012,6,27,1420,3628.94
6/28/2012,2012,6,28,1230,3337.46
6/29/2012,2012,6,29,1170,3281.68
6/30/2012,2012,6,30,1120,3246.21
7/1/2012,2012,7,1,1070,3069.36
7/2/2012,2012,7,2,1090,3065.11
7/3/2012,2012,7,3,1030,2829.28
7/4/2012,2012,7,4,1010,2721.68
7/5/2012,2012,7,5,1040,2491.08
7/6/2012,2012,7,6,1040,2478.47
7/7/2012,2012,7,7,1020,2340.56
7/8/2012,2012,7,8,989,2236.26
7/9/2012,2012,7,9,1040,2296.54
7/10/2012,2012,7,10,1050,1946.91
7/11/2012,2012,7,11,1030,1986.33
7/12/2012,2012,7,12,997,1915.91
7/13/2012,2012,7,13,1000,1797.65
7/14/2012,2012,7,14,1010,1853.15
7/15/2012,2012,7,15,1070,1870.75
7/16/2012,2012,7,16,1100,1694.49
7/17/2012,2012,7,17,1080,1660.31
7/18/2012,2012,7,18,1060,1522.31
7/19/2012,2012,7,19,874,1311.03
7/20/2012,2012,7,20,744,1443.1
7/21/2012,2012,7,21,681,1365.04
7/22/2012,2012,7,22,654,1230.91
7/23/2012,2012,7,23,650,1279.8
7/24/2012,2012,7,24,628,1161.93
7/25/2012,2012,7,25,588,1216.66
7/26/2012,2012,7,26,583,1215.24
7/27/2012,2012,7,27,586,1021.31
7/28/2012,2012,7,28,538,1107.93
7/29/2012,2012,7,29,528,1083.43
7/30/2012,2012,7,30,541,1021.34
7/31/2012,2012,7,31,515,904.02
8/1/2012,2012,8,1,492,948.48
8/2/2012,2012,8,2,494,841.58
8/3/2012,2012,8,3,505,914.69
8/4/2012,2012,8,4,519,927.02
8/5/2012,2012,8,5,514,910.73
8/6/2012,2012,8,6,524,906.98
8/7/2012,2012,8,7,498,771.89
8/8/2012,2012,8,8,498,881.53
8/9/2012,2012,8,9,491,939.09
8/10/2012,2012,8,10,499,872.27
8/11/2012,2012,8,11,488,860.58
8/12/2012,2012,8,12,489,840.25
8/13/2012,2012,8,13,526,819.56
8/14/2012,2012,8,14,518,785.21
8/15/2012,2012,8,15,538,816.68
8/16/2012,2012,8,16,546,796.2
8/17/2012,2012,8,17,546,810.03
8/18/2012,2012,8,18,587,759.91
8/19/2012,2012,8,19,603,807.19
8/20/2012,2012,8,20,629,848.21
8/21/2012,2012,8,21,606,773.34
8/22/2012,2012,8,22,614,788.28
8/23/2012,2012,8,23,624,755.55
8/24/2012,2012,8,24,621,738.52
8/25/2012,2012,8,25,654,764.96
8/26/2012,2012,8,26,682,702.13
8/27/2012,2012,8,27,721,849.98
8/28/2012,2012,8,28,701,685.66
8/29/2012,2012,8,29,716,761.37
8/30/2012,2012,8,30,679,758.7
8/31/2012,2012,8,31,725,795.67
9/1/2012,2012,9,1,735,663.66
9/2/2012,2012,9,2,727,696.35
9/3/2012,2012,9,3,755,691.5
9/4/2012,2012,9,4,782,1006.87
9/5/2012,2012,9,5,774,829.76
9/6/2012,2012,9,6,778,746.85
9/7/2012,2012,9,7,789,726.99
9/8/2012,2012,9,8,805,722.82
9/9/2012,2012,9,9,777,707.18
9/10/2012,2012,9,10,802,701.88
9/11/2012,2012,9,11,787,713.24
9/12/2012,2012,9,12,790,685.06
9/13/2012,2012,9,13,821,673.72
9/14/2012,2012,9,14,823,735.75
9/15/2012,2012,9,15,811,681.67
9/16/2012,2012,9,16,794,730.53
9/17/2012,2012,9,17,777,771.35
9/18/2012,2012,9,18,773,726.18
9/19/2012,2012,9,19,775,690.91
9/20/2012,2012,9,20,805,702.51
9/21/2012,2012,9,21,846,726.17
9/22/2012,2012,9,22,888,684.52
9/23/2012,2012,9,23,902,779.81
9/24/2012,2012,9,24,948,705.61
9/25/2012,2012,9,25,997,723.73
9/26/2012,2012,9,26,998,812.61
9/27/2012,2012,9,27,964,747.87
9/28/2012,2012,9,28,957,673.99
9/29/2012,2012,9,29,958,716.22
9/30/2012,2012,9,30,955,679.04
10/1/2012,2012,10,1,940,725.04
10/2/2012,2012,10,2,934,672.16
10/3/2012,2012,10,3,910,664.8
10/4/2012,2012,10,4,925,689.11
10/5/2012,2012,10,5,968,699.58
10/6/2012,2012,10,6,948,699.68
10/7/2012,2012,10,7,899,716.86
10/8/2012,2012,10,8,813,709.74
10/9/2012,2012,10,9,784,753.5
10/10/2012,2012,10,10,755,708.09
10/11/2012,2012,10,11,742,726.8
10/12/2012,2012,10,12,798,685.84
10/13/2012,2012,10,13,893,703.81
10/14/2012,2012,10,14,888,752.47
10/15/2012,2012,10,15,899,727
10/16/2012,2012,10,16,953,1094.54
10/17/2012,2012,10,17,967,1077.73
10/18/2012,2012,10,18,899,936.98
10/19/2012,2012,10,19,888,603.37
10/20/2012,2012,10,20,934,808.02
10/21/2012,2012,10,21,994,818.55
10/22/2012,2012,10,22,981,928.74
10/23/2012,2012,10,23,999,920.65
10/24/2012,2012,10,24,940,760.94
10/25/2012,2012,10,25,930,811.99
10/26/2012,2012,10,26,923,807.01
10/27/2012,2012,10,27,922,801.78
10/28/2012,2012,10,28,925,956.02
10/29/2012,2012,10,29,923,1225.86
10/30/2012,2012,10,30,909,1239.84
10/31/2012,2012,10,31,914,1072.33
11/1/2012,2012,11,1,924,1013.57
11/2/2012,2012,11,2,920,960.54
11/3/2012,2012,11,3,866,910.92
11/4/2012,2012,11,4,866,928.26
11/5/2012,2012,11,5,879,863.12
11/6/2012,2012,11,6,877,911.88
11/7/2012,2012,11,7,858,794.96
11/8/2012,2012,11,8,926,572.6
11/9/2012,2012,11,9,992,917.9
11/10/2012,2012,11,10,982,851.5
11/11/2012,2012,11,11,971,758.09
11/12/2012,2012,11,12,976,721.08
11/13/2012,2012,11,13,969,889.81
11/14/2012,2012,11,14,962,994.47
11/15/2012,2012,11,15,953,915.45
11/16/2012,2012,11,16,963,818.74
11/17/2012,2012,11,17,962,821.76
11/18/2012,2012,11,18,974,936.17
11/19/2012,2012,11,19,966,883.77
11/20/2012,2012,11,20,958,1078.63
11/21/2012,2012,11,21,949,1358.57
11/22/2012,2012,11,22,939,1105.57
11/23/2012,2012,11,23,935,981.87
11/24/2012,2012,11,24,941,875.21
11/25/2012,2012,11,25,993,1119.56
11/26/2012,2012,11,26,964,947.26
11/27/2012,2012,11,27,941,888.28
11/28/2012,2012,11,28,948,1051.8
11/29/2012,2012,11,29,948,938.32
11/30/2012,2012,11,30,940,1205.95
12/1/2012,2012,12,1,942,1845.55
12/2/2012,2012,12,2,952,2698.93
12/3/2012,2012,12,3,937,3303.56
12/4/2012,2012,12,4,936,2322.95
12/5/2012,2012,12,5,984,3273.98
12/6/2012,2012,12,6,988,3014.72
12/7/2012,2012,12,7,946,2190.69
12/8/2012,2012,12,8,939,1811.94
12/9/2012,2012,12,9,933,1469.21
12/10/2012,2012,12,10,920,1423.15
12/11/2012,2012,12,11,913,1385.17
12/12/2012,2012,12,12,938,1384.88
12/13/2012,2012,12,13,938,1240.38
12/14/2012,2012,12,14,919,1151.78
12/15/2012,2012,12,15,920,1165.11
12/16/2012,2012,12,16,926,1238.64
12/17/2012,2012,12,17,927,1144.98
12/18/2012,2012,12,18,908,983.13
12/19/2012,2012,12,19,917,718.29
12/20/2012,2012,12,20,901,858.97
12/21/2012,2012,12,21,893,1126.81
12/22/2012,2012,12,22,885,936.25
12/23/2012,2012,12,23,890,1143.49
12/24/2012,2012,12,24,895,1115.92
12/25/2012,2012,12,25,882,899.53
12/26/2012,2012,12,26,880,933.93
12/27/2012,2012,12,27,879,967.22
12/28/2012,2012,12,28,876,794.42
12/29/2012,2012,12,29,874,753.68
12/30/2012,2012,12,30,883,969.93
12/31/2012,2012,12,31,873,745.67
1/1/2013,2013,1,1,863,669.75
1/2/2013,2013,1,2,852,705.28
1/3/2013,2013,1,3,864,594.27
1/4/2013,2013,1,4,842,632.9
1/5/2013,2013,1,5,845,700.55
1/6/2013,2013,1,6,861,896.6
1/7/2013,2013,1,7,861,949.17
1/8/2013,2013,1,8,865,980.5
1/9/2013,2013,1,9,866,1161.17
1/10/2013,2013,1,10,882,1107.4
1/11/2013,2013,1,11,868,932.67
1/12/2013,2013,1,12,847,726.93
1/13/2013,2013,1,13,826,496.72
1/14/2013,2013,1,14,839,648.17
1/15/2013,2013,1,15,849,637.21
1/16/2013,2013,1,16,827,736.44
1/17/2013,2013,1,17,828,744.5
1/18/2013,2013,1,18,840,744.79
1/19/2013,2013,1,19,830,788.67
1/20/2013,2013,1,20,820,763.78
1/21/2013,2013,1,21,830,793.15
1/22/2013,2013,1,22,840,861.14
1/23/2013,2013,1,23,850,837.17
1/24/2013,2013,1,24,851,982.9
1/25/2013,2013,1,25,850,1104.68
1/26/2013,2013,1,26,891,1324.86
1/27/2013,2013,1,27,931,1000.19
1/28/2013,2013,1,28,900,1053.13
1/29/2013,2013,1,29,884,1106.12
1/30/2013,2013,1,30,895,950.15
1/31/2013,2013,1,31,931,1046.1
2/1/2013,2013,2,1,917,913.71
2/2/2013,2013,2,2,897,1011.34
2/3/2013,2013,2,3,889,981.47
2/4/2013,2013,2,4,884,1004.38
2/5/2013,2013,2,5,880,751.38
2/6/2013,2013,2,6,880,1182.43
2/7/2013,2013,2,7,877,893.79
2/8/2013,2013,2,8,883,1023.51
2/9/2013,2013,2,9,884,913.07
2/10/2013,2013,2,10,874,848.68
2/11/2013,2013,2,11,869,838.69
2/12/2013,2013,2,12,861,820.79
2/13/2013,2013,2,13,860,913.21
2/14/2013,2013,2,14,862,930.3
2/15/2013,2013,2,15,861,914.65
2/16/2013,2013,2,16,855,854.17
2/17/2013,2013,2,17,859,1004.2
2/18/2013,2013,2,18,854,882.67
2/19/2013,2013,2,19,862,966.38
2/20/2013,2013,2,20,864,891.72
2/21/2013,2013,2,21,869,797.18
2/22/2013,2013,2,22,856,912.22
2/23/2013,2013,2,23,907,1138.16
2/24/2013,2013,2,24,895,889.97
2/25/2013,2013,2,25,872,859.28
2/26/2013,2013,2,26,871,842.05
2/27/2013,2013,2,27,869,857.67
2/28/2013,2013,2,28,861,924.79
3/1/2013,2013,3,1,858,978.87
3/2/2013,2013,3,2,851,1135.67
3/3/2013,2013,3,3,858,979.52
3/4/2013,2013,3,4,847,1034.05
3/5/2013,2013,3,5,844,1020.48
3/6/2013,2013,3,6,839,1080.77
3/7/2013,2013,3,7,846,1053.47
3/8/2013,2013,3,8,846,980.35
3/9/2013,2013,3,9,838,1073.79
3/10/2013,2013,3,10,830,1010.35
3/11/2013,2013,3,11,830,1210.32
3/12/2013,2013,3,12,830,1428.64
3/13/2013,2013,3,13,834,1568.4
3/14/2013,2013,3,14,824,1806.2
3/15/2013,2013,3,15,825,2107.43
3/16/2013,2013,3,16,806,2286.53
3/17/2013,2013,3,17,806,2330.53
3/18/2013,2013,3,18,803,1914.05
3/19/2013,2013,3,19,797,1758.56
3/20/2013,2013,3,20,776,2309.15
3/21/2013,2013,3,21,621,2050.63
3/22/2013,2013,3,22,563,1904.56
3/23/2013,2013,3,23,517,1576.81
3/24/2013,2013,3,24,518,1609.89
3/25/2013,2013,3,25,516,1573.05
3/26/2013,2013,3,26,520,1611.2
3/27/2013,2013,3,27,497,1597.47
3/28/2013,2013,3,28,450,1511.01
3/29/2013,2013,3,29,390,1812.73
3/30/2013,2013,3,30,349,1993.97
3/31/2013,2013,3,31,289,2384.87
4/1/2013,2013,4,1,238,2644.45
4/2/2013,2013,4,2,179,3135.66
4/3/2013,2013,4,3,172,3485.41
4/4/2013,2013,4,4,200,3615.51
4/5/2013,2013,4,5,218,4080.92
4/6/2013,2013,4,6,312,3786.22
4/7/2013,2013,4,7,348,4233.02
4/8/2013,2013,4,8,371,3664.95
4/9/2013,2013,4,9,395,3262.37
4/10/2013,2013,4,10,384,3190.01
4/11/2013,2013,4,11,416,2891.33
4/12/2013,2013,4,12,391,2884.86
4/13/2013,2013,4,13,409,3044.69
4/14/2013,2013,4,14,427,2836.55
4/15/2013,2013,4,15,452,2645.8
4/16/2013,2013,4,16,431,2476.9
4/17/2013,2013,4,17,419,2391.64
4/18/2013,2013,4,18,407,2205.41
4/19/2013,2013,4,19,412,2381.27
4/20/2013,2013,4,20,555,2352.05
4/21/2013,2013,4,21,585,2213.95
4/22/2013,2013,4,22,567,2240.85
4/23/2013,2013,4,23,493,2141.58
4/24/2013,2013,4,24,432,2109.32
4/25/2013,2013,4,25,398,2097.36
4/26/2013,2013,4,26,361,2257.52
4/27/2013,2013,4,27,310,2524.85
4/28/2013,2013,4,28,265,2841.91
4/29/2013,2013,4,29,261,3212.74
4/30/2013,2013,4,30,222,3114.42
5/1/2013,2013,5,1,267,2957.69
5/2/2013,2013,5,2,325,2906.17
5/3/2013,2013,5,3,372,2831.83
5/4/2013,2013,5,4,329,3061.36
5/5/2013,2013,5,5,313,3185.57
5/6/2013,2013,5,6,359,3288.86
5/7/2013,2013,5,7,352,3702.59
5/8/2013,2013,5,8,341,4009.05
5/9/2013,2013,5,9,328,4476.86
5/10/2013,2013,5,10,322,5117.8
5/11/2013,2013,5,11,253,5888.86
5/12/2013,2013,5,12,257,6249.9
5/13/2013,2013,5,13,273,6890.57
5/14/2013,2013,5,14,274,7517.46
5/15/2013,2013,5,15,289,7359.64
5/16/2013,2013,5,16,620,6492.33
5/17/2013,2013,5,17,963,5784.66
5/18/2013,2013,5,18,1060,5196.87
5/19/2013,2013,5,19,1080,4782.38
5/20/2013,2013,5,20,1120,4550.36
5/21/2013,2013,5,21,1110,4354.7
5/22/2013,2013,5,22,1140,4369.34
5/23/2013,2013,5,23,1170,3949.1
5/24/2013,2013,5,24,823,3646.78
5/25/2013,2013,5,25,862,3440.08
5/26/2013,2013,5,26,995,3271.48
5/27/2013,2013,5,27,1150,3609.49
5/28/2013,2013,5,28,1300,3447.44
5/29/2013,2013,5,29,1410,3364.27
5/30/2013,2013,5,30,1460,3127.89
5/31/2013,2013,5,31,1070,2877.73
6/1/2013,2013,6,1,839,2877.91
6/2/2013,2013,6,2,704,2923.5
6/3/2013,2013,6,3,645,3183.64
6/4/2013,2013,6,4,521,3209.4
6/5/2013,2013,6,5,431,3165.45
6/6/2013,2013,6,6,378,3228.38
6/7/2013,2013,6,7,326,3302.79
6/8/2013,2013,6,8,274,3412.28
6/9/2013,2013,6,9,245,3297.38
6/10/2013,2013,6,10,275,3271.22
6/11/2013,2013,6,11,258,3020.74
6/12/2013,2013,6,12,262,2652.1
6/13/2013,2013,6,13,250,2607.11
6/14/2013,2013,6,14,241,2255.39
6/15/2013,2013,6,15,258,2124.12
6/16/2013,2013,6,16,275,1894.6
6/17/2013,2013,6,17,305,1868.06
6/18/2013,2013,6,18,276,1739.04
6/19/2013,2013,6,19,249,1714.21
6/20/2013,2013,6,20,385,1710.41
6/21/2013,2013,6,21,437,1614.83
6/22/2013,2013,6,22,431,1571.05
6/23/2013,2013,6,23,431,1456.96
6/24/2013,2013,6,24,463,1551.28
6/25/2013,2013,6,25,572,1585.43
6/26/2013,2013,6,26,760,1923.33
6/27/2013,2013,6,27,694,1744.11
6/28/2013,2013,6,28,561,1553.55
6/29/2013,2013,6,29,465,1340.75
6/30/2013,2013,6,30,343,1373.55
7/1/2013,2013,7,1,334,1230.64
7/2/2013,2013,7,2,271,1155.78
7/3/2013,2013,7,3,232,1203.69
7/4/2013,2013,7,4,255,1133.39
7/5/2013,2013,7,5,280,1208.63
7/6/2013,2013,7,6,294,1048.22
7/7/2013,2013,7,7,294,1031.59
7/8/2013,2013,7,8,319,944.32
7/9/2013,2013,7,9,325,931.84
7/10/2013,2013,7,10,310,886.5
7/11/2013,2013,7,11,312,890.4
7/12/2013,2013,7,12,361,896.7
7/13/2013,2013,7,13,372,810.77
7/14/2013,2013,7,14,375,847.38
7/15/2013,2013,7,15,409,823.98
7/16/2013,2013,7,16,411,739.15
7/17/2013,2013,7,17,404,816.72
7/18/2013,2013,7,18,342,738.89
7/19/2013,2013,7,19,316,704.28
7/20/2013,2013,7,20,297,715.7
7/21/2013,2013,7,21,273,693.81
7/22/2013,2013,7,22,275,636.23
7/23/2013,2013,7,23,257,650.89
7/24/2013,2013,7,24,235,658.87
7/25/2013,2013,7,25,246,675.54
7/26/2013,2013,7,26,280,663.57
7/27/2013,2013,7,27,301,655.74
7/28/2013,2013,7,28,313,648.45
7/29/2013,2013,7,29,341,658.33
7/30/2013,2013,7,30,340,626.04
7/31/2013,2013,7,31,324,639.19
8/1/2013,2013,8,1,329,561.29
8/2/2013,2013,8,2,337,673.85
8/3/2013,2013,8,3,356,633.47
8/4/2013,2013,8,4,353,610.74
8/5/2013,2013,8,5,392,584.6
8/6/2013,2013,8,6,387,585.21
8/7/2013,2013,8,7,351,564.01
8/8/2013,2013,8,8,344,715.95
8/9/2013,2013,8,9,349,404.44
8/10/2013,2013,8,10,352,575.54
8/11/2013,2013,8,11,352,528.81
8/12/2013,2013,8,12,390,631.22
8/13/2013,2013,8,13,402,638.1
8/14/2013,2013,8,14,404,595.84
8/15/2013,2013,8,15,370,573.33
8/16/2013,2013,8,16,340,594.81
8/17/2013,2013,8,17,323,552.03
8/18/2013,2013,8,18,335,553.48
8/19/2013,2013,8,19,381,893.92
8/20/2013,2013,8,20,400,563.29
8/21/2013,2013,8,21,400,531.59
8/22/2013,2013,8,22,408,591.95
8/23/2013,2013,8,23,453,600.03
8/24/2013,2013,8,24,500,525.04
8/25/2013,2013,8,25,545,612.18
8/26/2013,2013,8,26,585,593.97
8/27/2013,2013,8,27,608,621.03
8/28/2013,2013,8,28,607,572.08
8/29/2013,2013,8,29,600,557.48
8/30/2013,2013,8,30,574,574.29
8/31/2013,2013,8,31,594,528.04
9/1/2013,2013,9,1,631,521.61
9/2/2013,2013,9,2,716,561.47
9/3/2013,2013,9,3,757,635.27
9/4/2013,2013,9,4,845,654.31
9/5/2013,2013,9,5,932,680.84
9/6/2013,2013,9,6,1410,614.95
9/7/2013,2013,9,7,1170,555.73
9/8/2013,2013,9,8,993,475.28
9/9/2013,2013,9,9,924,558.95
9/10/2013,2013,9,10,853,501.13
9/11/2013,2013,9,11,804,510.43
9/12/2013,2013,9,12,734,717.81
9/13/2013,2013,9,13,697,706.35
9/14/2013,2013,9,14,725,800.95
9/15/2013,2013,9,15,721,639.85
9/16/2013,2013,9,16,706,729.61
9/17/2013,2013,9,17,679,545.54
9/18/2013,2013,9,18,692,533.12
9/19/2013,2013,9,19,687,529.63
9/20/2013,2013,9,20,700,474.08
9/21/2013,2013,9,21,672,534.48
9/22/2013,2013,9,22,671,509.96
9/23/2013,2013,9,23,691,552.04
9/24/2013,2013,9,24,711,581.47
9/25/2013,2013,9,25,807,629.13
9/26/2013,2013,9,26,908,756.02
9/27/2013,2013,9,27,896,746.93
9/28/2013,2013,9,28,875,652.24
9/29/2013,2013,9,29,888,804.28
9/30/2013,2013,9,30,983,2042.99
10/1/2013,2013,10,1,1000,1848.37
10/2/2013,2013,10,2,957,1235.23
10/3/2013,2013,10,3,988,991.71
10/4/2013,2013,10,4,866,951.68
10/5/2013,2013,10,5,803,860.03
10/6/2013,2013,10,6,733,816.78
10/7/2013,2013,10,7,707,752.59
10/8/2013,2013,10,8,712,772.63
10/9/2013,2013,10,9,676,770.6
10/10/2013,2013,10,10,853,709.86
10/11/2013,2013,10,11,836,745.08
10/12/2013,2013,10,12,815,705.26
10/13/2013,2013,10,13,794,700.66
10/14/2013,2013,10,14,788,720.59
10/15/2013,2013,10,15,820,706.22
10/16/2013,2013,10,16,871,649.57
10/17/2013,2013,10,17,861,684.74
10/18/2013,2013,10,18,842,658.96
10/19/2013,2013,10,19,844,671.35
10/20/2013,2013,10,20,840,660.01
10/21/2013,2013,10,21,831,674.81
10/22/2013,2013,10,22,820,643.37
10/23/2013,2013,10,23,803,678.5
10/24/2013,2013,10,24,798,639.76
10/25/2013,2013,10,25,800,638.55
10/26/2013,2013,10,26,802,675.63
10/27/2013,2013,10,27,803,628.6
